min,max,mean,median,sd,sum,count,id
0.034895983,0.5626169,0.08828964737634358,0.0654311254620552,0.056497257360943645,37538.11,425170,0
0.08039351,3.461956,0.9087767664700429,0.78773314,0.5782332933432217,310746.22,341939,1
0.03743807,0.9118332,0.13099585413088868,0.0938435,0.11642749300362787,53013.367,404695,2
0.017990384,1.0788101,0.05529770515948185,0.03525833413004875,0.07072827479447359,41219.684,745414,3
0.02565648,0.27797896,0.046629741177812774,0.042835478,0.017034470777745458,41894.258,898445,4
0.049250875,0.76722056,0.1428167251725685,0.12875424,0.059351032360339416,55386.754,387817,5
0.04654936,0.650179,0.1533239028632035,0.1397462,0.05838770166390371,119480.26,779267,6
0.04826382,1.1481067,0.3201825517903391,0.29922098,0.10215263033524935,102734.09,320861,7
0.035226844,1.0618775,0.2214266983641914,0.20267025,0.08602734022639126,137162.55,619449,8
0.750224,121.720375,52.96788893384584,47.2472,27.76228463387817,1309101.4,24715,9
0.0065307296,0.20921482,0.01614565756856439,0.011953748762607574,0.012501561968186343,21110.932,1307530,10
0.036191437,3.8448634,0.25585828031108265,0.1987274,0.2350371826200729,242400.39,947401,11
0.023275537,0.47825605,0.09926599668839725,0.086034134,0.06371337266417522,58683.973,591179,12
0.006844472,0.22233286,0.030913846271523656,0.021034056320786476,0.026606964877380897,66129.6,2139158,13
0.012315013,0.7586673,0.06522025043297341,0.050310552,0.049356133435930184,62475.195,957911,14
0.008906534,0.5272764,0.055282611600149356,0.04667437821626663,0.03128737560958797,119631.46,2163998,15
0.077943936,2.1470108,0.304805471836534,0.23782441,0.19038978139030208,472395.75,1549827,16
0.034604922,1.2214547,0.09033224777171948,0.062407102,0.08795692292720378,185171.98,2049899,17
0.037234813,0.44339693,0.09837992778627662,0.086999126,0.04746533530165183,111705.39,1135449,18
0.0776652,1.9813644,0.35404967530334625,0.2858584,0.21343689647047856,145514.06,410999,19
0.052410796,0.42661706,0.08697992526500269,0.08091651648283005,0.028660030804339126,60524.285,695842,20
0.037396155,0.52989525,0.0846564307245027,0.074917406,0.04050375227420875,67263.34,794545,21
0.03135072,0.55388445,0.07475714969507757,0.06486206,0.03702299793042788,116589.53,1559577,22
0.027793983,0.37852487,0.08861727200425272,0.0765143632888794,0.04731432012878169,107439.76,1212402,23
0.024306238,0.5929729,0.09027060852591197,0.076230034,0.044335338504831345,134526.4,1490257,24
0.026838588,0.7950271,0.09042118564384322,0.050456304,0.1010288099000609,156509.58,1730895,25
0.02350609,0.90292126,0.17148084772509112,0.15372857451438904,0.056764436284943626,82532.7,481294,26
0.015314824,0.19982196,0.030512848328921774,0.027162855,0.012973961659147569,29476.113,966023,27
0.06529738,0.8064327,0.17020326927123908,0.1140847,0.13136703014065598,32553.588,191263,28
0.030522168,0.5358262,0.0897040902583689,0.06718998,0.06143801713952645,84059.1,937071,29
0.032067385,0.8946955,0.09473819302180175,0.06213697,0.09122755081837756,91519.27,966023,30
0.05095855,1.4261855,0.1451274732570317,0.10434715449810028,0.13813162327447848,252208.33,1737840,31
0.03834189,0.81070334,0.08705346814583875,0.0651488,0.07362123867515577,163681.5,1880241,32
0.06289155,0.84168106,0.18021540477019043,0.1262960135936737,0.13230374975733644,68875.805,382186,33
0.025662042,0.6992127,0.13582071997769674,0.078190066,0.12281998951982558,87691.97,645645,34
0.064776324,1.0725695,0.28456629316822896,0.23121102,0.16240892627670095,167000.86,586861,35
0.024635732,0.7516784,0.10106083783816082,0.044135824,0.11978230178588348,97250.945,962301,36
0.009184354,0.67325807,0.023868370802942268,0.02008802443742752,0.014666910819311188,75677.39,3170614,37
0.014450185,0.6636805,0.049801134306298636,0.031388447,0.051650069485563214,56734.2,1139215,38
0.16873196,2.0188088,0.804907934448798,0.72803384,0.3840762246801027,190018.64,236075,39
0.061283782,3.0043342,0.23927548474727975,0.12769532,0.3039284858672659,243805.69,1018933,40
0.01892295,0.73067033,0.11322642523211963,0.09810162,0.05728843314975517,202934.25,1792287,41
0.10342736,1.5930567,0.2719378915214644,0.25367513,0.10724462679188862,59602.53,219177,42
0.010369673,0.33596796,0.03338145141945009,0.02701641,0.02155654591741841,99010.82,2966043,43
0.013519008,0.32935375,0.0437631673712978,0.033364095,0.03397272964675597,57672.37,1317829,44
0.048830938,0.81662923,0.16627010594524946,0.14671631,0.0865078345801504,96396.26,579757,45
0.018917454,0.3077841,0.0462511107551766,0.04009660333395004,0.019207907367620514,51092.77,1104682,46
0.016008653,0.50153106,0.04269466080565647,0.03273294121026993,0.033274126496457494,47527.867,1113204,47
0.02735538,0.55523014,0.0829955815282821,0.05987703055143356,0.058024804828211686,85483.79,1029980,48
0.027825445,1.1184093,0.08630818740474212,0.07319226,0.062204715354034004,131999.83,1529401,49
0.016294774,0.27940035,0.0535562554666344,0.045826953,0.027838240699567723,96928.414,1809843,50
0.01890013,0.3879792,0.0552218334541051,0.04538470134139061,0.033788994131700466,169179.27,3063630,51
0.072561935,0.65730023,0.1948846392877874,0.16138334572315216,0.09725391072477882,92662.97,475476,52
0.12008146,1.7181252,0.42757528269879125,0.37902978,0.2159138462681338,200251.89,468343,53
0.034439445,0.5016944,0.10270939703663311,0.09104549139738083,0.04893096491957759,68747.51,669340,54
0.16462933,4.015271,0.7164357450741139,0.5231457948684692,0.5222235376869635,396914.0,554012,55
0.14691079,6.4179263,0.6586172381737128,0.5248324275016785,0.573741482515604,311730.12,473310,56
0.053061493,1.6034651,0.2553890147107713,0.18478819727897644,0.2053050247225228,84503.12,330880,57
