min,max,mean,median,sd,sum,count,id
2.4046745,16.43836,4.289454649843007,3.7752714,1.836027810389683,6318.3667,1473,0
1.7722409,6.245986,2.5973367616268708,2.458703,0.6442314992356002,3644.0635,1403,1
4.5737033,39.47996,18.46151861038498,19.76827621459961,6.582986191402645,9710.759,526,2
2.2923374,6.9340363,3.2063317099970203,3.0483189,0.7444287851013043,2690.1123,839,3
2.5042655,14.877704,4.302071551189141,3.700426,1.6702485329042853,6715.5337,1561,4
1.9115909,8.251426,3.4034951183626654,3.1785335540771484,1.1422637624711396,5656.609,1662,5
2.0302207,3.4961143,2.558044285569927,2.5194838,0.2299825264665002,3164.3008,1237,6
1.9500518,10.776554,2.724500767493049,2.536705,0.943140509365235,2939.7363,1079,7
2.925511,7.043424,3.850994835601994,3.7023847103118896,0.7211402945970408,2510.8486,652,8
2.0511243,3.2395148,2.501980328582389,2.4731858,0.22866016187521257,2649.5972,1059,9
2.9935248,15.5956745,5.755554736184934,4.520429611206055,2.9347434865606514,3925.2883,682,10
2.028608,3.7753496,2.663665335518973,2.5910236835479736,0.3493890600971708,1491.6526,560,11
1.586912,4.4751024,2.2160292336236505,2.1647198,0.3796205642700061,2258.1338,1019,12
2.1789784,4.1525273,2.7577514276044846,2.7124965,0.2940479222639896,4519.9546,1639,13
1.8911349,3.6724107,2.4045122324195134,2.4077184200286865,0.24423177273766472,3977.0632,1654,14
1.93677,3.8912208,2.6408710698971802,2.584929943084717,0.34394442422324206,1838.0463,696,15
2.063243,5.7385955,2.753965105329241,2.681328535079956,0.4713800252184397,4935.1055,1792,16
2.1021135,6.3641877,3.3816418015813254,3.3050117,0.8030980898658603,2526.0864,747,17
2.4216623,7.3933887,3.814884086277174,3.7122344970703125,0.8707916014252752,5264.54,1380,18
2.3675442,8.122515,3.7691397233442827,3.6928420066833496,1.0192377445551937,2653.4744,704,19
2.2090766,26.04066,4.285200815352183,3.7464966773986816,2.246440719354249,8638.965,2016,20
1.7905654,5.3133583,2.583871827903369,2.505617618560791,0.4467131131636734,3643.2593,1410,21
1.387393,7.600279,2.927051027649285,2.4725723266601562,1.3977768642594572,6960.5273,2378,22
1.0125713,16.300972,2.9645280553483677,2.1523120403289795,2.2267368967540437,16891.88,5698,23
1.3014897,6.8938437,2.6019884409394654,2.0624142,1.5840943760603676,2068.5808,795,24
0.7962101,5.885263,1.7229062181022299,1.1537582874298096,1.2288741848257363,1371.4333,796,25
0.9003937,15.398926,2.2139545392093694,1.4862027168273926,2.011090714495324,14603.244,6596,26
0.8535464,7.228304,2.6938990791062802,2.4732751846313477,1.3671834667189977,16729.113,6210,27
1.562668,5.9591584,3.155350320381031,2.7609267234802246,1.2218109440312117,1798.5497,570,28
0.84660953,7.158086,2.8114847173674873,2.5338897705078125,1.4256303830878112,3368.1587,1198,29
1.3555272,7.8504972,2.696114053531569,1.972254991531372,1.4620811755424235,2113.7534,784,30
0.88855565,8.755186,1.976896951050885,1.5851037502288818,1.3168552508935907,11169.468,5650,31
1.3278764,9.364776,2.8253437002784407,1.9544172,1.9007597687385598,3551.457,1257,32
2.7378492,5.067526,3.750084841628959,3.6301389,0.43863574361354846,4143.8438,1105,33
2.9385355,3.9492707,3.3942587816078245,3.3819597,0.2249205664197376,2223.2395,655,34
3.2226245,32.799953,7.6167222944234405,5.792906,5.717658321218917,12087.738,1587,35
2.8856537,26.239157,4.922425638718643,4.7634907,1.9133989693361841,4316.9673,877,36
1.816957,62.15251,10.713924698041739,6.761534,8.529373545389115,18738.654,1749,37
2.5725877,4.469174,3.315940583881579,3.2747638,0.32402670191491784,1575.0718,475,38
5.392769,25.831497,11.594915759540118,9.704878,5.399354499183221,5925.002,511,39
4.051214,40.330406,9.160780733186328,6.5295815,6.172578478828338,8308.828,907,40
1.9427613,30.333408,6.51631148177833,5.1989455,3.6414105776643635,24898.826,3821,41
2.911771,8.465598,3.9815639198249113,3.78373384475708,0.6943996180505204,4491.204,1128,42
3.0003455,8.555465,4.226008242321123,4.192304,0.5933871914992086,3706.2092,877,43
2.2452931,3.7733343,2.9146763593301004,2.84867262840271,0.3382664746595591,1521.461,522,44
2.3456438,7.499418,3.064257555171278,2.8800666332244873,0.6921704797671424,4651.543,1518,45
2.6881037,10.522065,4.6055085452377105,4.1711464,1.2180094354995628,3560.058,773,46
1.7247821,4.186044,2.4702064612392705,2.3431923389434814,0.5523866900717139,2302.2324,932,47
2.4697094,6.8259926,3.2976254288164664,3.3487933,0.5494167689696782,1922.5156,583,48
2.2202518,3.5260792,2.595359474912335,2.5349979400634766,0.2563385999952003,1572.7878,606,49
2.5995085,7.609143,3.9554271460004458,3.9719884,0.7080077454079667,2218.9946,561,50
1.7227365,6.090765,2.939732628612465,2.88479,0.8403425661494729,1055.364,359,51
1.7396129,3.6472282,2.5660458352068347,2.4445992,0.48192631651233336,1783.4019,695,52
2.5661414,8.175386,3.9130683191043816,3.784139633178711,0.7904830868437295,4554.8115,1164,53
1.768217,10.130448,3.360256303496447,3.1912782192230225,1.3042999026835322,2600.8384,774,54
1.833336,4.154856,2.48345905555951,2.3185908794403076,0.5010424229709632,2180.477,878,55
1.9862045,5.174034,2.6545330760924797,2.46671724319458,0.5729070703688512,1306.0303,492,56
2.454031,4.1925635,2.895020668551048,2.839804172515869,0.31660366326463046,1864.3933,644,57
2.1726675,7.4944963,3.172184528526149,2.979996,0.7632009043402571,2001.6484,631,58
1.9843776,28.099771,7.261620434652699,5.746927,5.453454380726492,6455.5806,889,59
