min,max,mean,median,sd,sum,count,id
11.345425,88.668045,32.62821074695122,32.856712341308594,10.981625725277963,26755.133,820,28
46.603596,116.1472,89.46288344439338,92.27017211914062,15.22978691762605,12166.952,136,29
2.262194,45.44349,9.810659294816228,8.703600883483887,5.67382078437537,28293.941,2884,30
58.328823,196.90216,147.13227370689654,155.54458618164062,31.141314871194265,17067.344,116,31
0.72542644,72.97507,6.436529478092783,4.696345329284668,6.212684698391835,49947.47,7760,32
25.748127,112.372635,68.11694727606952,67.5035400390625,27.95179040085249,25475.738,374,33
29.714657,100.995224,40.899133694556454,37.66019821166992,11.490365565043602,12678.731,310,34
7.405382,223.59825,47.23584675991501,31.816875457763672,48.94866650238245,100045.52,2118,35
29.901894,220.73135,109.94078125,123.861572265625,45.66028264463829,65964.47,600,36
0.44028127,46.908516,2.3965197093350485,1.2131635,4.32701505038748,29805.516,12437,37
10.07475,53.072212,17.899031228507564,15.834538,6.434896759132006,13012.596,727,38
75.334274,219.16966,142.14654148391813,146.6087,24.43061394109623,24307.059,171,39
0.0,2.5751977,0.22168262034479722,0.15395301580429077,0.20896196185951088,28935.346,130526,40
0.13547897,1.549439,0.4950768031873299,0.41001084,0.3253786767535498,12187.306,24617,41
0.12926279,3.8358219,0.45988169871369533,0.3294137120246887,0.3918299275290872,12128.92,26374,42
0.1491858,5.4323864,0.5365690288362082,0.3572685,0.46165628530826325,17637.56,32871,43
0.0,20.82974,1.8564719905686675,0.8741375207901001,2.528424622886825,19979.352,10762,44
0.23196939,3.6324449,1.1034713394750082,1.0422673,0.4764314095065978,30708.504,27829,45
0.7293339,24.025454,2.4851872916938964,1.8738325,2.3266765057709398,19014.168,7651,46
0.13557617,3.445544,0.7223845108695652,0.6632787585258484,0.44254938654572606,17445.586,24150,47
0.6644428,80.115395,5.452756897287952,1.9775105,8.790027306179583,32721.994,6001,48
0.060301304,4.373675,0.573492730217758,0.5733441710472107,0.5269059419273264,7479.492,13042,49
0.18149917,3.2574823,1.083740768772801,1.129781723022461,0.500022737568368,26735.885,24670,50
0.16462371,3.3833065,1.0214170870292443,0.9833859205245972,0.4799209813936411,8434.862,8258,51
0.25740194,24.007627,1.656848757367283,0.9782528877258301,2.1385035115808497,19537.56,11792,52
0.2839541,10.622918,1.2709220940856205,0.9206331968307495,1.085624919004219,29820.916,23464,53
0.0,3.6861777,0.0038164142490357393,0.0,0.09810439226202514,5.9078093,1548,54
--,--,--,--,--,--,0,55
0.06660195,0.59972805,0.27215556266590823,0.2604374289512634,0.07721880334177726,14353.484,52740,56
0.08410529,4.4807215,0.3014496493235177,0.2147795557975769,0.31160034904104633,15150.859,50260,57
0.03215341,1.5017761,0.08566940576576197,0.05230717360973358,0.08364989734913968,9166.455,106998,58
0.0,0.41497847,0.0842777787023141,0.06940622627735138,0.056131419669650066,8704.209,103280,59
0.031894848,0.6803313,0.13678176239435236,0.115879714,0.0764429771488734,12882.243,94181,60
0.27244672,0.81126654,0.4766193183981662,0.47945964336395264,0.09781222070496683,7823.2295,16414,61
0.64785653,11.517622,2.123018368938324,2.1044697761535645,0.8263104053195058,11273.228,5310,62
0.04691289,6.921288,0.20441575575951404,0.12532493472099304,0.30817571087753326,9851.204,48192,63
0.039410323,0.96837735,0.1588889749761454,0.13332005,0.09146123405955943,10157.613,63929,64
0.26002246,8.809594,1.2215161216454131,0.676377,1.444260847623193,3208.9229,2627,65
0.0,0.471478,0.06737359720385601,0.05126265808939934,0.04475447480635653,5336.932,79214,66
0.045714967,1.0568255,0.1424927025860272,0.118780717253685,0.0892968257274136,10252.92,71954,67
1.5912786,27.946323,17.388578125,18.34134292602539,6.825327129848685,8694.289,500,68
0.1112729,3.8127253,0.3023654683482278,0.22173616290092468,0.21024725876442424,11994.233,39668,69
0.032648657,6.421367,0.15035585695566292,0.09182261,0.21823382639361566,11094.308,73787,70
